trade_date,symbol,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_trading,is_st,listed_days,suspend_reason,next_trade_date,adj_close,return_1d,can_buy,can_sell
2024-01-02,000004.SZ,13.16,13.35,13.03,13.22,1035000,13682700.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-03,13.22,,False,False
2024-01-03,000004.SZ,13.14,13.31,13.01,13.18,1037200,13670296.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-04,13.18,-0.00302571860816947,False,False
2024-01-04,000004.SZ,13.12,13.27,12.99,13.14,1039400,13657716.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-05,13.14,-0.0030349013657055,False,False
2024-01-05,000004.SZ,13.1,13.23,12.97,13.1,1041600,13644960.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-08,13.1,-0.003044140030441511,False,False
2024-01-08,000004.SZ,13.08,13.21,12.93,13.06,1043800,13632028.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-09,13.06,-0.003053435114503733,False,False
2024-01-09,000004.SZ,13.06,13.19,12.9,13.03,1046000,13629380.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-10,13.03,-0.0022970903522205877,False,False
2024-01-10,000004.SZ,13.05,13.18,12.87,13.0,1048200,13626600.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-11,13.0,-0.002302379125095899,False,False
2024-01-11,000004.SZ,13.04,13.17,12.84,12.97,1050400,13623688.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-12,12.97,-0.002307692307692233,False,False
2024-01-12,000004.SZ,13.02,13.15,12.82,12.95,1052600,13631170.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-15,12.95,-0.0015420200462606948,False,False
2024-01-15,000004.SZ,13.02,13.15,12.8,12.93,1054800,13638564.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-16,12.93,-0.001544401544401497,False,False
2024-01-16,000004.SZ,13.01,13.14,12.79,12.92,1057000,13656440.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-17,12.92,-0.0007733952049496784,False,False
2024-01-17,000004.SZ,13.01,13.14,12.79,12.92,1059200,13684864.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-18,12.92,0.0,False,False
2024-01-18,000004.SZ,13.01,13.14,12.79,12.92,1061400,13713288.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-19,12.92,0.0,False,False
2024-01-19,000004.SZ,13.02,13.15,12.8,12.93,1063600,13752348.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-22,12.93,0.0007739938080495445,False,False
2024-01-22,000004.SZ,13.02,13.15,12.81,12.94,1065800,13791452.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-23,12.94,0.0007733952049497894,False,False
2024-01-23,000004.SZ,13.03,13.16,12.83,12.96,1068000,13841280.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-24,12.96,0.0015455950540959051,False,False
2024-01-24,000004.SZ,13.04,13.17,12.85,12.98,1070200,13891196.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-25,12.98,0.0015432098765431057,False,False
2024-01-25,000004.SZ,13.06,13.19,12.88,13.01,1072400,13951924.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-26,13.01,0.0023112480739599928,False,False
2024-01-26,000004.SZ,13.07,13.2,12.91,13.04,1074600,14012784.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-29,13.04,0.002305918524212025,False,False
2024-01-29,000004.SZ,13.08,13.21,12.94,13.07,1076800,14073776.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-30,13.07,0.0023006134969325576,False,False
2024-01-30,000004.SZ,13.1,13.23,12.97,13.1,1079000,14134900.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-01-31,13.1,0.002295332823259333,False,False
2024-01-31,000004.SZ,13.12,13.26,12.99,13.13,1081200,14196156.0,1.0,14.41,11.79,0,0,0,尚未上市,2024-02-01,13.13,0.0022900763358779663,False,False
2024-02-01,000004.SZ,13.13,13.29,13.0,13.16,1083400,14257544.0,1.0,14.41,11.79,1,0,1,,2024-02-02,13.16,0.0022848438690021844,False,True
2024-02-02,000004.SZ,13.2,13.38,13.07,13.25,1085600,14384200.0,1.0,14.48,11.84,1,0,2,,2024-02-05,13.25,0.006838905775075954,False,True
2024-02-05,000004.SZ,13.31,13.5,13.18,13.37,1087800,14543886.0,1.0,14.58,11.92,1,0,3,,2024-02-06,13.37,0.00905660377358486,False,True
2024-02-06,000004.SZ,13.44,13.65,13.31,13.51,1090000,14725900.0,1.0,14.71,12.03,1,0,4,,2024-02-07,13.51,0.010471204188481797,False,True
2024-02-07,000004.SZ,13.59,13.81,13.45,13.67,1092200,14930374.0,1.0,14.86,12.16,1,0,5,,2024-02-08,13.67,0.011843079200592133,False,True
2024-02-08,000004.SZ,13.76,13.99,13.62,13.85,1094400,15157440.0,1.0,15.04,12.3,1,0,6,,2024-02-09,13.85,0.013167520117044695,False,True
2024-02-09,000004.SZ,13.94,14.18,13.8,14.04,1096600,15396264.0,1.0,15.24,12.46,1,0,7,,2024-02-12,14.04,0.013718411552346543,False,True
2024-02-12,000004.SZ,14.14,14.37,14.0,14.23,1098800,15635924.0,1.0,15.44,12.64,1,0,8,,2024-02-13,14.23,0.013532763532763559,False,True
2024-02-13,000004.SZ,14.32,14.55,14.18,14.41,1101000,15865410.0,1.0,15.65,12.81,1,0,9,,2024-02-14,14.41,0.012649332396345692,False,True
2024-02-14,000004.SZ,14.5,14.73,14.36,14.58,1103200,16084656.0,1.0,15.85,12.97,1,0,10,,2024-02-15,14.58,0.01179736294240108,False,True
2024-02-15,000004.SZ,14.66,14.89,14.51,14.74,1105400,16293596.0,1.0,16.04,13.12,1,0,11,,2024-02-16,14.74,0.010973936899862924,False,True
2024-02-16,000004.SZ,14.8,15.02,14.65,14.87,1107600,16470012.0,1.0,16.21,13.27,1,0,12,,2024-02-19,14.87,0.008819538670284954,False,True
2024-02-19,000004.SZ,14.92,15.12,14.77,14.97,1109800,16613706.0,1.0,16.36,13.38,1,0,13,,2024-02-20,14.97,0.00672494956287828,False,True
2024-02-20,000004.SZ,15.0,15.19,14.85,15.04,1112000,16724480.0,1.0,16.47,13.47,1,0,14,,2024-02-21,15.04,0.004676018704074636,False,True
2024-02-21,000004.SZ,15.06,15.22,14.91,15.07,1114200,16790994.0,1.0,16.54,13.54,1,0,15,,2024-02-22,15.07,0.0019946808510638014,False,True
2024-02-22,000004.SZ,15.07,15.22,14.91,15.06,1116400,16812984.0,1.0,16.58,13.56,1,0,16,,2024-02-23,15.06,-0.0006635700066356387,False,True
2024-02-23,000004.SZ,15.04,15.19,14.86,15.01,1118600,16790186.0,1.0,16.57,13.55,1,0,17,,2024-02-26,15.01,-0.0033200531208499307,False,True
2024-02-26,000004.SZ,14.96,15.11,14.77,14.92,1120800,16722336.0,1.0,16.51,13.51,1,0,18,,2024-02-27,14.92,-0.005996002664890088,False,True
2024-02-27,000004.SZ,14.86,15.01,14.64,14.79,1123000,16609170.0,1.0,16.41,13.43,1,0,19,,2024-02-28,14.79,-0.008713136729222581,False,True
2024-02-28,000004.SZ,14.7,14.85,14.47,14.62,1125200,16450424.0,1.0,16.27,13.31,1,0,20,,2024-02-29,14.62,-0.011494252873563204,False,True
2024-02-29,000004.SZ,14.52,14.67,14.28,14.42,1127400,16257108.0,1.0,16.08,13.16,1,0,21,,2024-03-01,14.42,-0.013679890560875485,False,True
2024-03-01,000004.SZ,14.3,14.44,14.05,14.19,1129600,16029024.0,1.0,15.86,12.98,1,0,22,,2024-03-04,14.19,-0.015950069348127593,False,True
2024-03-04,000004.SZ,14.06,14.2,13.8,13.94,1131800,15777292.0,1.0,15.61,12.77,1,0,23,,2024-03-05,13.94,-0.01761804087385488,False,True
2024-03-05,000004.SZ,13.81,13.95,13.54,13.68,1134000,15513120.0,1.0,15.33,12.55,1,0,24,,2024-03-06,13.68,-0.0186513629842181,False,True
2024-03-06,000004.SZ,13.54,13.68,13.28,13.41,1136200,15236442.0,1.0,15.05,12.31,1,0,25,,2024-03-07,13.41,-0.019736842105263164,False,True
2024-03-07,000004.SZ,13.28,13.41,13.02,13.15,1138400,14969960.0,1.0,14.75,12.07,1,0,26,,2024-03-08,13.15,-0.01938851603281133,False,True
2024-03-08,000004.SZ,13.02,13.15,12.76,12.89,1140600,14702334.0,1.0,14.47,11.84,1,0,27,,2024-03-11,12.89,-0.019771863117870714,False,True
2024-03-11,000004.SZ,12.77,12.9,12.52,12.65,1142800,14456420.0,1.0,14.18,11.6,1,0,28,,2024-03-12,12.65,-0.018619084561675714,False,True
2024-03-12,000004.SZ,12.54,12.67,12.31,12.43,1145000,14232350.0,1.0,13.92,11.38,1,0,29,,2024-03-13,12.43,-0.017391304347826098,False,True
2024-03-13,000004.SZ,12.34,12.46,12.12,12.24,1147200,14041728.0,1.0,13.67,11.19,1,0,30,,2024-03-14,12.24,-0.01528559935639573,False,True
2024-03-14,000004.SZ,12.16,12.28,11.96,12.08,1149400,13884752.0,1.0,13.46,11.02,1,0,31,,2024-03-15,12.08,-0.013071895424836666,False,True
2024-03-15,000004.SZ,12.02,12.14,11.83,11.95,1151600,13761620.0,1.0,13.29,10.87,1,0,32,,2024-03-18,11.95,-0.010761589403973537,False,True
2024-03-18,000004.SZ,11.9,12.02,11.74,11.86,1153800,13684068.0,1.0,13.14,10.76,1,0,33,,2024-03-19,11.86,-0.007531380753138084,False,True
2024-03-19,000004.SZ,11.83,11.95,11.68,11.8,1156000,13640800.0,1.0,13.05,10.67,1,0,34,,2024-03-20,11.8,-0.005059021922428242,False,True
2024-03-20,000004.SZ,11.79,11.91,11.66,11.78,1158200,13643596.0,1.0,12.98,10.62,1,0,35,,2024-03-21,11.78,-0.0016949152542373724,False,True
2024-03-21,000004.SZ,11.8,11.93,11.68,11.81,1160400,13704324.0,1.0,12.96,10.6,1,0,36,,2024-03-22,11.81,0.002546689303905003,False,True
2024-03-22,000004.SZ,11.84,12.0,11.72,11.88,1162600,13811688.0,1.0,12.99,10.63,1,0,37,,2024-03-25,11.88,0.00592718035563089,False,True
2024-03-25,000004.SZ,11.94,12.11,11.82,11.99,1164800,13965952.0,1.0,13.07,10.69,1,0,38,,2024-03-26,11.99,0.0092592592592593,False,True
2024-03-26,000004.SZ,12.07,12.26,11.95,12.14,1167000,14167380.0,1.0,13.19,10.79,1,0,39,,2024-03-27,12.14,0.012510425354462118,False,True
2024-03-27,000004.SZ,12.24,12.45,12.12,12.33,1169200,14416236.0,1.0,13.35,10.93,1,0,40,,2024-03-28,12.33,0.01565074135090616,False,True
2024-03-28,000004.SZ,12.44,12.68,12.32,12.55,1171400,14701070.0,1.0,13.56,11.1,1,0,41,,2024-03-29,12.55,0.017842660178426728,False,True
2024-03-29,000004.SZ,12.68,12.93,12.55,12.8,1173600,15022080.0,1.0,13.81,11.3,1,0,42,,2024-04-01,12.8,0.019920318725099584,False,True
2024-04-01,000004.SZ,12.94,13.21,12.81,13.08,1175800,15379464.0,1.0,14.08,11.52,1,0,43,,2024-04-02,13.08,0.021874999999999867,False,True
2024-04-02,000004.SZ,13.24,13.52,13.11,13.39,1178000,15773420.0,1.0,14.39,11.77,1,0,44,,2024-04-03,13.39,0.023700305810397504,False,True
2024-04-03,000004.SZ,13.55,13.85,13.41,13.71,1180200,16180542.0,1.0,14.73,12.05,1,0,45,,2024-04-04,13.71,0.02389843166542205,False,True
2024-04-04,000004.SZ,13.88,14.19,13.74,14.05,1182400,16612720.0,1.0,15.08,12.34,1,0,46,,2024-04-05,14.05,0.024799416484317938,False,True
2024-04-05,000004.SZ,14.22,14.53,14.08,14.39,1184600,17046394.0,1.0,15.46,12.65,1,0,47,,2024-04-08,14.39,0.024199288256227636,False,True
2024-04-08,000004.SZ,14.56,14.88,14.41,14.73,1186800,17481564.0,1.0,15.83,12.95,1,0,48,,2024-04-09,14.73,0.023627519110493322,False,True
2024-04-09,000004.SZ,14.9,15.21,14.75,15.06,1189000,17906340.0,1.0,16.2,13.26,1,0,49,,2024-04-10,15.06,0.022403258655804503,False,True
2024-04-10,000004.SZ,15.22,15.52,15.07,15.37,1191200,18308744.0,1.0,16.57,13.55,1,0,50,,2024-04-11,15.37,0.02058432934926957,False,True
2024-04-11,000004.SZ,15.51,15.81,15.35,15.65,1193400,18676710.0,1.0,16.91,13.83,1,0,51,,2024-04-12,15.65,0.018217306441119074,False,True
2024-04-12,000004.SZ,15.77,16.05,15.61,15.89,1195600,18998084.0,1.0,17.22,14.08,1,0,52,,2024-04-15,15.89,0.015335463258785875,False,True
2024-04-15,000004.SZ,15.99,16.25,15.83,16.09,1197800,19272602.0,1.0,17.48,14.3,1,0,53,,2024-04-16,16.09,0.012586532410320928,False,True
2024-04-16,000004.SZ,16.16,16.4,16.0,16.24,1200000,19488000.0,1.0,17.7,14.48,1,0,54,,2024-04-17,16.24,0.009322560596643825,False,True
2024-04-17,000004.SZ,16.29,16.5,16.13,16.34,1202200,19643948.0,1.0,17.86,14.62,1,0,55,,2024-04-18,16.34,0.006157635467980427,False,True
2024-04-18,000004.SZ,16.37,16.55,16.21,16.39,1204400,19740116.0,1.0,17.97,14.71,1,0,56,,2024-04-19,16.39,0.003059975520195879,False,True
2024-04-19,000004.SZ,16.38,16.54,16.22,16.38,1206600,19764108.0,1.0,18.03,14.75,1,0,57,,2024-04-22,16.38,-0.0006101281269067504,False,True
2024-04-22,000004.SZ,16.35,16.51,16.16,16.32,1208800,19727616.0,1.0,18.02,14.74,1,0,58,,2024-04-23,16.32,-0.003663003663003539,False,True
2024-04-23,000004.SZ,16.26,16.42,16.05,16.21,1211000,19630310.0,1.0,17.95,14.69,1,0,59,,2024-04-24,16.21,-0.006740196078431349,False,True
2024-04-24,000004.SZ,16.13,16.29,15.9,16.06,1213200,19483992.0,1.0,17.83,14.59,1,0,60,,2024-04-25,16.06,-0.009253547193090794,True,True
2024-04-25,000004.SZ,15.96,16.12,15.71,15.87,1215400,19288398.0,1.0,17.67,14.45,1,0,61,,2024-04-26,15.87,-0.011830635118306287,True,True
2024-04-26,000004.SZ,15.76,15.92,15.49,15.65,1217600,19055440.0,1.0,17.46,14.28,1,0,62,,2024-04-29,15.65,-0.013862633900441068,True,True
2024-04-29,000004.SZ,15.53,15.69,15.26,15.41,1219800,18797118.0,1.0,17.22,14.08,1,0,63,,2024-04-30,15.41,-0.015335463258785986,True,True
2024-04-30,000004.SZ,14.64,14.79,13.73,13.87,1222000,16949140.0,1.0,16.95,13.87,1,0,64,,2024-05-01,13.87,-0.09993510707332909,True,False
2024-05-01,000004.SZ,13.75,13.89,13.49,13.63,1224200,16685846.0,1.0,15.26,12.48,1,0,65,,2024-05-02,13.63,-0.017303532804614163,True,True
2024-05-02,000004.SZ,13.51,13.65,13.26,13.39,1226400,16421496.0,1.0,14.99,12.27,1,0,66,,2024-05-03,13.39,-0.017608217168011753,True,True
2024-05-03,000004.SZ,13.28,13.41,13.03,13.16,1228600,16168376.0,1.0,14.73,12.05,1,0,67,,2024-05-06,13.16,-0.017176997759522084,True,True
2024-05-06,000004.SZ,13.06,13.19,12.82,12.95,1230800,15938860.0,1.0,14.48,11.84,1,0,68,,2024-05-07,12.95,-0.015957446808510745,True,True
2024-05-07,000004.SZ,12.86,12.99,12.63,12.76,1233000,15733080.0,1.0,14.24,11.66,1,0,69,,2024-05-08,12.76,-0.014671814671814665,True,True
2024-05-08,000004.SZ,12.68,12.81,12.46,12.59,1235200,15551168.0,1.0,14.04,11.48,1,0,70,,2024-05-09,12.59,-0.013322884012539227,True,True
2024-05-09,000004.SZ,12.52,12.65,12.33,12.45,1237400,15405630.0,1.0,13.85,11.33,1,0,71,,2024-05-10,12.45,-0.011119936457505974,True,True
2024-05-10,000004.SZ,12.4,12.52,12.22,12.34,1239600,15296664.0,1.0,13.7,11.2,1,0,72,,2024-05-13,12.34,-0.008835341365461824,True,True
2024-05-13,000004.SZ,12.3,12.42,12.14,12.26,1241800,15224468.0,1.0,13.57,11.11,1,0,73,,2024-05-14,12.26,-0.00648298217179899,True,True
2024-05-14,000004.SZ,12.24,12.36,12.09,12.21,1244000,15189240.0,1.0,13.49,11.03,1,0,74,,2024-05-15,12.21,-0.004078303425774754,True,True
2024-05-15,000004.SZ,12.2,12.32,12.07,12.19,1246200,15191178.0,1.0,13.43,10.99,1,0,75,,2024-05-16,12.19,-0.0016380016380017626,True,True
2024-05-16,000004.SZ,12.2,12.33,12.08,12.21,1248400,15242964.0,1.0,13.41,10.97,1,0,76,,2024-05-17,12.21,0.001640689089417613,True,True
2024-05-17,000004.SZ,12.24,12.38,12.12,12.26,1250600,15332356.0,1.0,13.43,10.99,1,0,77,,2024-05-20,12.26,0.004095004095004073,True,True
2024-05-20,000004.SZ,12.3,12.45,12.18,12.33,1252800,15447024.0,1.0,13.49,11.03,1,0,78,,2024-05-21,12.33,0.005709624796084833,True,True
2024-05-21,000004.SZ,12.38,12.55,12.26,12.43,1255000,15599650.0,1.0,13.56,11.1,1,0,79,,2024-05-22,12.43,0.008110300081102917,True,True
2024-05-22,000004.SZ,12.49,12.68,12.37,12.55,1257200,15777860.0,1.0,13.67,11.19,1,0,80,,2024-05-23,12.55,0.0096540627514079,True,True
2024-05-23,000004.SZ,12.62,12.82,12.49,12.69,1259400,15981786.0,1.0,13.81,11.3,1,0,81,,2024-05-24,12.69,0.011155378486055634,True,True
2024-05-24,000004.SZ,12.76,12.97,12.63,12.84,1261600,16198944.0,1.0,13.96,11.42,1,0,82,,2024-05-27,12.84,0.011820330969267268,True,True
2024-05-27,000004.SZ,12.92,13.13,12.79,13.0,1263800,16429400.0,1.0,14.12,11.56,1,0,83,,2024-05-28,13.0,0.012461059190031154,True,True
2024-05-28,000004.SZ,13.08,13.29,12.95,13.16,1266000,16660560.0,1.0,14.3,11.7,1,0,84,,2024-05-29,13.16,0.012307692307692353,True,True
2024-05-29,000004.SZ,13.24,13.45,13.11,13.32,1268200,16892424.0,1.0,14.48,11.84,1,0,85,,2024-05-30,13.32,0.012158054711246313,True,True
2024-05-30,000004.SZ,13.4,13.6,13.27,13.47,1270400,17112288.0,1.0,14.65,11.99,1,0,86,,2024-05-31,13.47,0.011261261261261257,True,True
2024-05-31,000004.SZ,13.54,13.75,13.4,13.61,1272600,17320086.0,1.0,14.82,12.12,1,0,87,,2024-06-03,13.61,0.010393466963622755,True,True
2024-06-03,000004.SZ,13.67,13.87,13.53,13.73,1274800,17503004.0,1.0,14.97,12.25,1,0,88,,2024-06-04,13.73,0.008817046289493202,True,True
2024-06-04,000004.SZ,13.78,13.96,13.64,13.82,1277000,17648140.0,1.0,15.1,12.36,1,0,89,,2024-06-05,13.82,0.00655498907501828,True,True
2024-06-05,000004.SZ,13.85,14.02,13.71,13.88,1279200,17755296.0,1.0,15.2,12.44,1,0,90,,2024-06-06,13.88,0.004341534008683201,True,True
2024-06-06,000004.SZ,13.9,14.05,13.76,13.91,1281400,17824274.0,1.0,15.27,12.49,1,0,91,,2024-06-07,13.91,0.002161383285302465,True,True
2024-06-07,000004.SZ,13.9,14.04,13.76,13.9,1283600,17842040.0,1.0,15.3,12.52,1,0,92,,2024-06-10,13.9,-0.0007189072609633529,True,True
2024-06-10,000004.SZ,13.88,14.02,13.72,13.86,1285800,17821188.0,1.0,15.29,12.51,1,0,93,,2024-06-11,13.86,-0.0028776978417266452,True,True
2024-06-11,000004.SZ,13.82,13.96,13.64,13.78,1288000,17748640.0,1.0,15.25,12.47,1,0,94,,2024-06-12,13.78,-0.005772005772005762,True,True
2024-06-12,000004.SZ,13.72,13.86,13.53,13.67,1290200,17637034.0,1.0,15.16,12.4,1,0,95,,2024-06-13,13.67,-0.007982583454281489,True,True
2024-06-13,000004.SZ,13.6,13.74,13.39,13.53,1292400,17486172.0,1.0,15.04,12.3,1,0,96,,2024-06-14,13.53,-0.01024140453547917,True,True
2024-06-14,000004.SZ,13.44,13.57,13.23,13.36,1294600,17295856.0,1.0,14.88,12.18,1,0,97,,2024-06-17,13.36,-0.012564671101256475,True,True
2024-06-17,000004.SZ,13.26,13.39,13.04,13.17,1296800,17078856.0,1.0,14.7,12.02,1,0,98,,,13.17,-0.014221556886227504,True,True
2024-01-02,000005.SZ,14.75,14.9,14.55,14.7,1080000,15876000.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-03,14.7,,False,False
2024-01-03,000005.SZ,14.74,14.89,14.52,14.67,1082200,15875874.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-04,14.67,-0.0020408163265305257,False,False
2024-01-04,000005.SZ,14.73,14.88,14.5,14.65,1084400,15886460.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-05,14.65,-0.0013633265167006803,False,False
2024-01-05,000005.SZ,14.72,14.87,14.49,14.64,1086600,15907824.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-08,14.64,-0.0006825938566552558,False,False
2024-01-08,000005.SZ,14.72,14.87,14.48,14.63,1088800,15929144.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-09,14.63,-0.000683060109289646,False,False
2024-01-09,000005.SZ,14.72,14.87,14.48,14.63,1091000,15961330.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-10,14.63,0.0,False,False
2024-01-10,000005.SZ,14.72,14.87,14.48,14.63,1093200,15993516.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-11,14.63,0.0,False,False
2024-01-11,000005.SZ,14.72,14.87,14.49,14.64,1095400,16036656.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-12,14.64,0.0006835269993163973,False,False
2024-01-12,000005.SZ,14.73,14.88,14.51,14.66,1097600,16090816.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-15,14.66,0.001366120218579292,False,False
2024-01-15,000005.SZ,14.74,14.89,14.53,14.68,1099800,16145064.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-16,14.68,0.0013642564802183177,False,False
2024-01-16,000005.SZ,14.76,14.91,14.56,14.71,1102000,16210420.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-17,14.71,0.002043596730245234,False,False
2024-01-17,000005.SZ,14.77,14.92,14.59,14.74,1104200,16275908.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-18,14.74,0.0020394289598912874,False,False
2024-01-18,000005.SZ,14.79,14.94,14.63,14.78,1106400,16352592.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-19,14.78,0.0027137042062415073,False,False
2024-01-19,000005.SZ,14.8,14.96,14.65,14.81,1108600,16418366.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-22,14.81,0.002029769959404737,False,False
2024-01-22,000005.SZ,14.82,15.0,14.67,14.85,1110800,16495380.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-23,14.85,0.0027008777852801646,False,False
2024-01-23,000005.SZ,14.84,15.04,14.69,14.89,1113000,16572570.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-24,14.89,0.002693602693602859,False,False
2024-01-24,000005.SZ,14.86,15.07,14.71,14.92,1115200,16638784.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-25,14.92,0.002014775016789816,False,False
2024-01-25,000005.SZ,14.88,15.1,14.73,14.95,1117400,16705130.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-26,14.95,0.002010723860589758,False,False
2024-01-26,000005.SZ,14.89,15.13,14.74,14.98,1119600,16771608.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-29,14.98,0.0020066889632108786,False,False
2024-01-29,000005.SZ,14.9,15.15,14.75,15.0,1121800,16827000.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-30,15.0,0.001335113484646211,False,False
2024-01-30,000005.SZ,14.91,15.17,14.76,15.02,1124000,16882480.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-01-31,15.02,0.0013333333333334085,False,False
2024-01-31,000005.SZ,14.92,15.18,14.77,15.03,1126200,16926786.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-01,15.03,0.0006657789613848664,False,False
2024-02-01,000005.SZ,14.92,15.19,14.77,15.04,1128400,16971136.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-02,15.04,0.0006653359946773296,False,False
2024-02-02,000005.SZ,14.92,15.18,14.77,15.03,1130600,16992918.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-05,15.03,-0.0006648936170212671,False,False
2024-02-05,000005.SZ,14.91,15.17,14.76,15.02,1132800,17014656.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-06,15.02,-0.0006653359946773296,False,False
2024-02-06,000005.SZ,14.9,15.16,14.75,15.01,1135000,17036350.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-07,15.01,-0.0006657789613847553,False,False
2024-02-07,000005.SZ,14.89,15.13,14.74,14.98,1137200,17035256.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-08,14.98,-0.0019986675549633626,False,False
2024-02-08,000005.SZ,14.88,15.1,14.73,14.95,1139400,17034030.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-09,14.95,-0.0020026702269693164,False,False
2024-02-09,000005.SZ,14.86,15.07,14.71,14.92,1141600,17032672.0,1.0,16.28,13.32,0,0,0,尚未上市,2024-02-12,14.92,-0.0020066889632106566,False,False
2024-02-12,000005.SZ,14.84,15.03,14.69,14.88,1143800,17019744.0,1.0,16.28,13.32,1,0,1,,2024-02-13,14.88,-0.002680965147452974,False,True
2024-02-13,000005.SZ,14.9,15.07,14.75,14.92,1146000,17098320.0,1.0,16.37,13.39,1,0,2,,2024-02-14,14.92,0.0026881720430107503,False,True
2024-02-14,000005.SZ,14.92,15.07,14.76,14.91,1148200,17119662.0,1.0,16.41,13.43,1,0,3,,2024-02-15,14.91,-0.0006702412868632157,False,True
2024-02-15,000005.SZ,14.88,15.03,14.71,14.86,1150400,17094944.0,1.0,16.4,13.42,1,0,4,,2024-02-16,14.86,-0.0033534540576795058,False,True
2024-02-16,000005.SZ,14.81,14.96,14.61,14.76,1152600,17012376.0,1.0,16.35,13.37,1,0,5,,2024-02-19,14.76,-0.006729475100942128,False,True
2024-02-19,000005.SZ,14.69,14.84,14.47,14.62,1154800,16883176.0,1.0,16.24,13.28,1,0,6,,2024-02-20,14.62,-0.009485094850948506,False,True
2024-02-20,000005.SZ,14.53,14.68,14.3,14.44,1157000,16707080.0,1.0,16.08,13.16,1,0,7,,2024-02-21,14.44,-0.012311901504787892,False,True
2024-02-21,000005.SZ,14.33,14.47,14.08,14.22,1159200,16483824.0,1.0,15.88,13.0,1,0,8,,2024-02-22,14.22,-0.015235457063711877,False,True
2024-02-22,000005.SZ,14.1,14.24,13.83,13.97,1161400,16224758.0,1.0,15.64,12.8,1,0,9,,2024-02-23,13.97,-0.017580872011251802,False,True
2024-02-23,000005.SZ,13.84,13.98,13.56,13.7,1163600,15941320.0,1.0,15.37,12.57,1,0,10,,2024-02-26,13.7,-0.019327129563350143,False,True
2024-02-26,000005.SZ,13.56,13.7,13.29,13.42,1165800,15645036.0,1.0,15.07,12.33,1,0,11,,2024-02-27,13.42,-0.020437956204379493,False,True
2024-02-27,000005.SZ,13.28,13.41,13.0,13.13,1168000,15335840.0,1.0,14.76,12.08,1,0,12,,2024-02-28,13.13,-0.0216095380029806,False,True
2024-02-28,000005.SZ,12.98,13.11,12.71,12.84,1170200,15025368.0,1.0,14.44,11.82,1,0,13,,2024-02-29,12.84,-0.022086824067022115,False,True
2024-02-29,000005.SZ,12.7,12.83,12.43,12.56,1172400,14725344.0,1.0,14.12,11.56,1,0,14,,2024-03-01,12.56,-0.02180685358255452,False,True
